Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-0.1010047304,-3.25289886,171.9916974,-22.27171614,-152.7811861,1.166815386,-58.7169341,34.3906253,1.002321063,-1.89464043,15.80378468,9.205231574,
20106666,-0.1142636575,-3.642716569,152.034603,-24.5991141,150.7817117,1.125150928,-66.58352921,-24.05206027,1.000937685,-6.770568996,115.3353771,2.694396562,
20213333,-0.1153649404,-4.097658751,150.5833106,-24.13899947,-179.4932764,1.132409984,-61.2889396,-25.49027093,1.001725669,-8.014490925,42.68019946,2.319191092,
20320000,-0.1112322018,-4.789770107,156.1779449,-7.146294998,145.7307883,2.566481213,-68.90301371,50.70599894,1.000717852,0.5468153107,179.1479253,nan,
20426666,-0.1267237453,-5.221505837,137.0862846,-10.88767999,160.5221992,1.799185718,-60.68016232,-109.307611,1.001851073,6.968897794,-105.1966047,nan,
20533333,-0.105512905,-5.873958686,164.6433002,-22.55152188,126.6661719,1.161101294,-64.44426293,121.9661041,1.001199713,-10.19021154,-5.794242899,1.895940167,
20640000,-0.1139134187,-6.499393256,152.5020359,-20.38609873,-127.0849439,1.211538579,-57.58528594,-77.7446598,1.002644476,-3.094872075,2.623236738,5.672344535,
20746666,-0.1037121306,-7.147577545,167.5019649,-13.36368388,47.78700671,1.546771368,-61.35768474,-176.6847843,1.001712054,-1.101832984,163.8277583,15.78739106,
20853333,-0.1178471759,-7.625380213,147.4116425,-8.545883962,101.8434279,2.194159776,-65.63773968,-72.48747702,1.001045611,-5.737364376,72.76441012,3.137130084,
20960000,-0.1066988208,-8.131184688,162.8133993,-4.038761546,166.2124781,4.378482687,-59.27576399,-127.0796712,1.002176277,1.04531889,-103.1790833,nan,
21066666,-0.1090146688,-8.680748556,159.3547686,-22.21117825,19.20842644,1.168080147,-60.40999513,-111.7911033,1.00190961,-25.20932628,13.95248331,1.11616724,
21173333,-0.1066339128,-9.201026919,162.9125013,-10.37195869,-33.19793482,1.869323962,-70.82658234,-65.61454537,1.000575209,9.665240996,-115.9808124,nan,
21280000,-0.1085561907,-9.78153339,160.0277726,-34.39763105,9.01139109,1.038860279,-66.0797945,163.0583316,1.000993702,-2.768954508,156.1581477,6.326809898,
21386666,-0.1137200608,-10.39580643,152.7613272,-18.86110912,5.109953502,1.25736289,-68.84870668,10.16191995,1.000722356,-1.638935189,52.9467525,10.63085987,
21493333,-0.1147187753,-10.92574516,151.4314614,-20.70610767,-155.0789209,1.203109738,-68.19659639,-86.75720119,1.000778698,-12.67856974,88.92748505,1.605224802,
21600000,-0.108721187,-11.5088198,159.7849192,-23.14727652,-140.1509209,1.149623043,-66.89982992,78.05155069,1.000904138,1.208982788,50.56816626,nan,
21706666,-0.1124721475,-12.01707445,154.4562133,-12.90949915,-122.4943943,1.584703639,-66.30800775,-10.60711661,1.000967921,-10.70061764,164.5464027,1.823749823,
21813333,-0.1027978704,-12.61600916,168.9916529,-17.61648352,-142.4745426,1.3030218,-70.94031181,-110.9381705,1.000567725,-4.85605883,33.95123189,3.67003844,
21920000,-0.1080248772,-13.06678635,160.8148386,-9.32821575,-63.73427176,2.037926044,-81.1949664,-151.1697372,1.000174309,-2.913987187,114.6973699,6.017324916,
22026666,-0.1075083811,-13.65550442,161.5874118,-23.32207044,-35.25936981,1.146423901,-66.66024621,141.8083268,1.000929436,-25.20140797,-26.67792111,1.11627935,
22133333,-0.1098308115,-14.27019723,158.170649,-28.15300278,31.92680075,1.081415803,-68.79500771,138.807183,1.000726838,-12.2339069,-104.6327011,1.647304355,
22240000,-0.1031574946,-14.82719397,168.4025337,-43.6715724,-5.219874433,1.013191876,-65.15193182,-175.2831829,1.001105792,-6.360898853,-97.42060284,2.852002903,
22346666,-0.1118640348,-15.3411353,155.2958413,1.253509405,75.46220333,nan,-57.99327957,169.190065,1.002522978,18.22809809,142.6456905,nan,
22453333,-0.1105481395,-15.83132622,157.1443341,-32.43555177,-35.96993233,1.048950124,-64.24581992,12.22754439,1.001227455,-7.276719832,19.9351123,2.525329834,
