Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-0.1065546872,-3.842721935,163.0336271,-17.45322076,-177.7871732,1.309661569,-63.96407814,32.31166282,1.001267948,-3.69455267,40.08410536,4.772677002,
20106666,-0.1271694394,-4.214081897,136.6058518,-1.38055341,143.8137501,12.60967892,-66.17458224,-166.0759476,1.000982911,15.54936291,131.3263899,nan,
20213333,-0.119493344,-4.770319197,145.3809281,-23.17039865,-98.13537936,1.149195598,-58.40924905,-15.01736679,1.002404858,-16.02184707,-169.6380988,1.375554166,
20320000,-0.1343362786,-5.356440707,129.3181986,-3.187793463,-79.54691114,5.510499422,-64.91764127,59.3352041,1.001136042,-2.482591473,175.075471,7.045009495,
20426666,-0.1364581188,-5.964882441,127.3074606,10.37856914,-8.922535897,nan,-48.21118398,-85.71531098,1.007801202,29.7194461,11.43723949,nan,
20533333,-0.1222224937,-6.544219855,142.134769,-11.19817333,158.0541637,1.76045134,-76.70425634,-73.48440645,1.000292335,-7.701668412,38.33137811,2.40146681,
20640000,-0.1289137397,-7.079676746,134.7575379,-15.04589238,0.7400834251,1.429811419,-68.14389341,-124.973474,1.000783439,-1.596565463,96.89154908,10.91133644,
20746666,-0.1269172362,-7.669135671,136.877298,-19.26692339,7.412871318,1.244180901,-59.61738323,-159.2453054,1.002092256,0.6846782221,178.1121218,nan,
20853333,-0.1320285201,-8.275103587,131.5784934,-15.33383542,77.54824704,1.412903062,-68.19424712,-64.0948053,1.000778909,-7.874481084,-162.6915267,2.355152709,
20960000,-0.1197857357,-8.806774898,145.026071,-19.78701813,-127.3317443,1.228368444,-61.17698119,-64.13930609,1.001748076,-12.4303187,-28.21159097,1.628284677,
21066666,-0.1270289403,-9.325284017,136.756938,-22.21895016,-77.65973636,1.1679172,-64.65642886,172.2893489,1.001170746,-9.855434617,101.2606565,1.947830814,
21173333,-0.1144598272,-9.93889565,151.7740424,-3.542620885,-142.8941774,4.971440629,-72.3517437,35.6935093,1.000482556,4.360865051,62.81193177,nan,
21280000,-0.1310994036,-10.52172378,132.5109695,-20.63242927,-143.0293181,1.205017314,-61.54648845,-150.6434959,1.00167521,-4.309584811,-34.18979271,4.113319456,
21386666,-0.1268919032,-11.0470012,136.9046235,-9.860714861,27.29149022,1.946982052,-65.04358347,-51.24469123,1.00111968,6.464439156,153.7182358,nan,
21493333,-0.1279198577,-11.60385928,135.8045073,-16.9967893,114.9635064,1.329118346,-60.5997437,15.95403588,1.001868307,-7.479066054,134.792668,2.464487657,
21600000,-0.1267861345,-12.28108074,137.0188293,-21.71322512,5.533969164,1.178884609,-65.11221935,106.9011328,1.001110862,6.485629813,85.68183816,nan,
21706666,-0.1365345142,-12.79374959,127.2362309,-12.2279645,104.8115007,1.647890864,-64.34298578,30.43649769,1.001213792,-9.944674009,133.5500631,1.933620034,
21813333,-0.1237095308,-13.3678706,140.4263101,-26.84080268,-97.89078416,1.095326023,-68.66966857,-36.91241625,1.000737406,-9.41172051,25.37676446,2.022916292,
21920000,-0.125078284,-13.88850149,138.889653,-15.85173207,123.4633806,1.384409635,-71.28607079,-57.30619935,1.000545563,-4.906144175,-11.99221063,3.634464505,
22026666,-0.1305878788,-14.57763356,133.0300075,-24.03782078,-21.55022719,1.134065393,-67.41102277,-111.7163129,1.00085244,-16.95108222,-122.8132232,1.331142312,
22133333,-0.1263913836,-15.07607153,137.4467571,-29.39423508,59.47048265,1.070193883,-68.26915315,159.8179007,1.000772218,-11.01526633,-45.00370694,1.782970216,
22240000,-0.1246614467,-15.66709103,139.35405,-31.30048732,-151.4508414,1.055974915,-66.69887125,43.2477262,1.00092531,-3.560176254,-42.83177925,4.947594588,
22346666,-0.1346925918,-16.20781095,128.9761164,-8.190482028,109.6690616,2.275851386,-64.78211148,-116.2621456,1.001153918,9.346810581,-67.23383126,nan,
22453333,-0.1291547386,-16.83071985,134.5060935,-12.16547146,136.9151966,1.65409912,-67.69898816,7.933658217,1.000824631,-4.819524331,-33.29549222,3.696466255,
22560000,-0.1286798309,-17.29432672,135.0024855,-17.3289626,-65.42366147,1.31482569,-58.64831722,-146.8500894,1.002339494,-0.6464358951,140.1771893,26.88556905,
