Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-0.09810067531,-3.318000317,177.0830209,-23.91318435,-134.0193683,1.136134894,-68.0738467,94.66382198,1.000789785,-2.340015769,36.56081355,7.468633762,
20106666,-0.1160166335,-3.806412181,149.7374732,-36.4474584,-166.5391902,1.030566399,-67.29702015,-3.61211364,1.000863707,-5.290384539,-15.24787561,3.384542377,
20213333,-0.1100355969,-4.268844965,157.8762882,-15.77101967,-124.230652,1.388695816,-57.98110383,-53.44384786,1.002526522,-37.15163299,101.2069246,1.028152631,
20320000,-0.1105310881,-4.875006377,157.1685758,-12.15171405,124.1780553,1.655475766,-64.96472522,-157.0317361,1.001129897,0.1344605812,177.227464,nan,
20426666,-0.1188008491,-5.405536196,146.2283327,-17.8098227,79.76154514,1.29536624,-72.77723655,129.009257,1.000459481,1.997318769,-84.31014471,nan,
20533333,-0.1026165051,-6.10027211,169.2903233,-9.420079433,-70.31078788,2.021429844,-65.53308598,-20.04246311,1.001058292,-13.81652378,-164.9402031,1.511886717,
20640000,-0.1090396924,-6.625002979,159.3181991,-20.22702949,2.109887267,1.215870282,-62.3486125,-126.5716141,1.001527323,-7.387826091,-20.17840792,2.491484916,
20746666,-0.1047538072,-7.195646037,165.8363576,-16.05097773,-13.5976096,1.374061569,-76.29725553,79.37980083,1.000306361,-6.956412855,-158.4080752,2.629307955,
20853333,-0.1126344351,-7.769213577,154.2336737,-6.285948663,119.4185131,2.883165316,-82.58876422,-49.63178561,1.000148465,-5.349811828,25.786699,3.349185835,
20960000,-0.1099162596,-8.355122051,158.0476916,-24.91677454,177.1040312,1.120386064,-60.80583854,-6.142004484,1.001824459,-11.47479826,20.86245021,1.727938437,
21066666,-0.1091059351,-8.8334031,159.221473,-15.48911519,105.9709686,1.404108857,-67.05612147,-168.3054986,1.000888008,2.73341922,70.59790737,nan,
21173333,-0.101508706,-9.493475187,171.1378036,-22.79373287,12.14730054,1.156324665,-64.4172414,47.13580453,1.001203453,-0.3332368253,-174.782768,52.13682491,
21280000,-0.1120912004,-10.03620118,154.9811252,-25.71177299,17.75529963,1.1092813,-73.12641205,-133.7369699,1.000441372,-4.756547439,69.42512274,3.742999178,
21386666,-0.1087974094,-10.51122411,159.6729784,-6.977808181,-136.4792659,2.622048612,-74.86233321,54.25870579,1.000361403,-1.613780466,23.5519298,10.79559613,
21493333,-0.112589482,-11.00333757,154.2952521,-24.41357657,64.30787177,1.128025976,-68.36555677,-43.246681,1.000763692,-6.265742665,135.7613955,2.891699638,
21600000,-0.1056886796,-11.69965912,164.3694829,-22.86580117,-101.44693,1.154932917,-65.46917117,168.7218024,1.001066112,1.118958517,66.40530888,nan,
21706666,-0.1154327212,-12.180579,150.4948924,-28.24592415,80.34487275,1.080514585,-64.15591979,-20.61880581,1.001240233,-11.11296879,-153.0601034,1.770836966,
21813333,-0.1082299194,-12.75880354,160.5101817,-22.75146735,104.6522519,1.157147109,-63.56534046,-177.5280135,1.001327551,-4.370050499,-11.44570585,4.058691393,
21920000,-0.1030506254,-13.28230105,168.5771723,-8.162329616,-65.90715235,2.28264968,-76.40955002,-13.2144811,1.000302425,-2.653630032,93.75118804,6.59726034,
22026666,-0.1079465723,-13.8462004,160.9314913,-16.75053657,139.2046302,1.340192518,-65.75368936,-62.26053064,1.001031738,-16.03584682,33.12703936,1.374835987,
22133333,-0.1117809231,-14.36928698,155.4113041,-24.13211356,104.8390366,1.132521955,-61.1826649,99.45591073,1.001746932,-8.731368637,122.0230532,2.154366521,
22240000,-0.1089427499,-14.99066545,159.4599643,-24.45430049,-74.6795428,1.127388986,-62.78441206,132.6251074,1.001452529,2.757629774,-36.64070113,nan,
22346666,-0.1138730029,-15.45663123,152.5561604,-12.50271165,-176.6929076,1.621449632,-66.66373101,-126.4622369,1.000929063,6.861658337,-41.93558661,nan,
22453333,-0.1084568957,-16.02566538,160.1742782,5.370339151,4.398385747,nan,-62.56834674,-101.5870551,1.001489141,9.414681259,130.3868626,nan,
