Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-0.1009781391,-3.391089274,172.0369882,-24.97981321,142.8314076,1.119463514,-60.00295357,67.81546075,1.002001321,0.7415272677,48.71467909,nan,
20106666,-0.116477332,-3.804614564,149.1452398,-40.92685975,-94.95552525,1.018138779,-61.14757678,-102.8879852,1.001754009,-8.783143306,-6.729521191,2.143583313,
20213333,-0.1116443309,-4.238324603,155.6014381,-18.45702158,-12.16929025,1.271281292,-59.57692108,-2.762408282,1.002102036,-4.036935857,-41.27933389,4.380393261,
20320000,-0.1144063019,-4.974749229,151.8450481,-3.225466543,-179.2424024,5.447568237,-64.05814344,120.0951654,1.001254282,0.08983396197,-169.3329826,nan,
20426666,-0.1187758502,-5.473425009,146.2591086,-6.066035061,156.0280277,2.979239285,-69.90213604,160.1705564,1.000639826,4.812847862,7.117469246,nan,
20533333,-0.1119564846,-6.098652723,155.1676068,-22.95834076,-150.2713405,1.15316528,-58.81474984,-118.2756837,1.002295042,-23.77998131,-37.15571878,1.138384256,
20640000,-0.1157023266,-6.568942032,150.1442249,-16.98789387,53.25320732,1.329511137,-64.38253968,-40.97398235,1.001208274,-8.960518299,167.3580479,2.1076644,
20746666,-0.1108759088,-7.22909033,156.6797995,-22.88931283,-108.9375471,1.154481749,-64.33344445,-105.342406,1.001215127,5.397640602,112.3359196,nan,
20853333,-0.1117534959,-7.815623605,155.449445,-20.22157263,77.39260656,1.216020596,-67.17680043,106.3034511,1.00087575,-7.463146777,177.4856026,2.469147653,
20960000,-0.1135076559,-8.309172354,153.0471787,-40.22112308,83.87711045,1.019689215,-55.04163447,-28.73912195,1.003545827,-9.082791292,-57.93734278,2.083790353,
21066666,-0.1111390911,-8.822725825,156.3087849,-21.2843478,36.28338014,1.188793672,-58.84819997,157.5696136,1.00228621,-11.03556809,-14.37430454,1.780429015,
21173333,-0.1031486812,-9.415980236,168.4169223,-7.235432456,-85.01089222,2.538187145,-56.76530829,12.85223235,1.002906667,-14.39307899,161.7210184,1.471265245,
21280000,-0.1106556371,-9.971898062,156.9916788,-27.52582143,19.08778433,1.087779596,-77.72964778,156.5285767,1.000259779,-7.810599845,17.54249764,2.372018442,
21386666,-0.1119407885,-10.53893439,155.1893635,-17.06322034,110.7550829,1.326201815,-64.24908321,71.11287168,1.001226993,-3.420932152,121.2304414,5.143556031,
21493333,-0.1197769363,-11.03821084,145.0367249,-16.0218549,-110.4364282,1.375553764,-58.87481958,-85.64199494,1.002279206,-15.20022987,116.309742,1.420649546,
21600000,-0.1082739991,-11.68419477,160.4448378,-29.85692524,18.41220921,1.066431609,-74.49990011,125.6027586,1.000376805,-1.709096608,79.92063678,10.19707841,
21706666,-0.1197853163,-12.15050422,145.0265787,-27.00679657,114.1845632,1.093437266,-61.33182404,0.3984043923,1.001717163,-14.432152,-119.8708471,1.468654395,
21813333,-0.1091598927,-12.75722024,159.1427721,-19.93143773,145.1222481,1.224180677,-70.3135973,-117.7807649,1.000610215,-3.899683947,6.248636162,4.529241146,
21920000,-0.106426938,-13.2852543,163.2293189,-23.56828272,154.5449446,1.142040973,-64.54791226,7.019455287,1.001185473,-6.642948329,13.93216084,2.741311382,
22026666,-0.1142431715,-13.87232327,152.0618649,-12.65489004,134.5325681,1.607378798,-68.83227947,-10.48509108,1.000723724,-0.8835973708,6.082127326,19.67724028,
22133333,-0.110543176,-14.41578773,157.1513899,-30.84586349,130.6789423,1.059071536,-66.6950326,113.1386952,1.000925719,-10.98184772,-49.52360625,1.787176413,
22240000,-0.1098224954,-14.94762088,158.1826259,-37.14361708,-68.2683073,1.02817899,-61.25810156,-140.9331949,1.001731812,-3.896902139,-19.92379693,4.532368267,
22346666,-0.117435709,-15.4691508,147.9281221,-14.70743502,125.9914862,1.450739221,-64.07352488,-41.95397736,1.001252061,-2.925624714,7.454558395,5.993833294,
22453333,-0.1120246077,-15.99082182,155.0732507,-26.4823211,-157.9797826,1.099542517,-70.65124017,6.295809291,1.000586942,-4.644451386,8.41949666,3.829026559,
22560000,-0.1098097126,-16.56299315,158.2010392,3.100828821,-64.09098635,nan,-63.93436691,140.6113253,1.001272295,13.48382705,147.8256219,nan,
22666666,-0.1173251283,-17.10151359,148.0675423,-26.38671554,25.1429142,1.100699705,-71.32620676,-139.7234983,1.000543047,-6.503314987,117.2561363,2.794855531,
22773333,-0.1103749062,-17.57651201,157.3909654,-9.488026746,155.024476,2.009453437,-70.78216029,-40.15846627,1.000578159,3.948798206,-5.122915422,nan,
22880000,-0.1232462008,-18.13021096,140.9542089,-29.2567608,-158.735806,1.071353653,-72.80162766,-96.31641262,1.000458193,-3.586865754,-24.96092087,4.911794758,
22986666,-0.1151726001,-18.73758343,150.83478,-11.88985793,-28.507497,1.682382353,-66.22487752,30.2480476,1.000977233,-1.083840359,-19.25609444,16.04877864,
23093333,-0.1218065577,-19.33526374,142.6201044,-16.00327899,134.373629,1.376509156,-61.25362918,-69.41384991,1.001732705,2.445709722,140.6340613,nan,
23200000,-0.1211901022,-19.79679721,143.3455437,0.08016206872,-177.5529014,nan,-70.88266328,56.74650629,1.000571506,11.30496588,56.82500183,nan,
23306666,-0.1220444142,-20.28139944,142.3421563,-26.794487,59.54506873,1.095860114,-66.62790175,133.962528,1.000932905,-28.82653857,174.180823,1.075112949,
23413333,-0.1354453525,-20.97666263,128.2593384,-20.54896247,1.32701522,1.207202008,-64.75551992,-9.639767725,1.001157458,1.159078044,-10.14131968,nan,
23520000,-0.1423915201,-21.49836935,122.0028293,-9.099484366,24.4462326,2.080585167,-66.09821662,26.76695179,1.000991595,-1.500946558,-146.0375983,11.60266877,
