Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
20000000,-0.1097097799,-3.386625224,158.345138,-26.08649489,-156.2481668,1.104426069,-61.86746017,50.97058149,1.001614386,-2.210661501,13.12750448,7.900554397,
20106666,-0.1133893456,-3.772256796,153.2068633,-13.7061992,177.1486589,1.520131631,-58.11129586,-113.4408842,1.002488888,5.319984435,-141.3170454,nan,
20213333,-0.1095995687,-4.287326742,158.5043624,-19.70863381,-142.4046731,1.230677417,-64.91083706,-33.74910316,1.001136933,-18.74631383,141.4312659,1.261234078,
20320000,-0.1207419704,-4.915127787,143.8775511,-9.243912887,179.6624744,2.053380533,-67.36998857,124.9370033,1.000856479,-0.4325260446,-177.7996483,40.1718441,
20426666,-0.1290261992,-5.508648107,134.6400873,4.593571546,-115.4008211,nan,-58.27833941,46.30856551,1.002441422,22.2371876,164.4371956,nan,
20533333,-0.1116412885,-6.051327149,155.6056783,-18.11721883,-137.0813006,1.283639421,-60.60293456,-107.3306264,1.00186762,-21.57041588,-107.5023486,1.182120089,
20640000,-0.1203735509,-6.594567385,144.3178936,-17.67445114,1.464320692,1.300703192,-69.09338833,-68.80916605,1.000702284,-4.977763084,27.51405427,3.584872262,
20746666,-0.1150419794,-7.198815187,151.0060355,-19.56816925,46.96135696,1.234879824,-75.72971939,103.5713292,1.000327051,-9.738222593,170.2008129,1.96693375,
20853333,-0.1158592238,-7.811856997,149.9409048,-22.58882823,-178.354317,1.16035548,-71.35348916,-42.41689376,1.000541344,-5.305546517,152.9153205,3.375444088,
20960000,-0.1119184223,-8.306978159,155.2203763,-20.88265615,-71.02314256,1.198617179,-64.47267372,-65.00735,1.001195793,-9.094769315,41.27795986,2.08148919,
21066666,-0.1165278945,-8.784204489,149.0805262,-22.08225916,0.6814160667,1.170808106,-60.00498132,-147.547112,1.002000853,-14.57523743,-35.2375433,1.459239134,
21173333,-0.1115279303,-9.365840004,155.7638334,-14.98112908,23.42095719,1.433725722,-64.55605424,7.692475063,1.001184362,-3.627748308,177.1574793,4.857992939,
21280000,-0.1118848595,-9.922905723,155.2669374,-29.15158407,82.37854331,1.072254326,-66.12599802,-19.30799108,1.000988427,-0.8920803694,76.26459828,19.49044874,
21386666,-0.1224009836,-10.50281371,141.9275094,-20.22205889,-64.10234223,1.216007197,-70.95891634,-58.44069684,1.000566509,-4.560135438,-28.78124529,3.896589059,
21493333,-0.1180113072,-11.02811187,147.2066272,-24.07117879,162.069097,1.133517198,-59.64245783,-16.33720555,1.002086219,-11.42001616,120.3116183,1.734234878,
21600000,-0.1059069631,-11.71864219,164.0307114,-27.4203548,162.0877948,1.088899604,-67.98589592,18.69588718,1.000797826,-0.7198372764,62.59257495,24.14673619,
21706666,-0.1174244512,-12.16403961,147.942304,-30.76049576,38.52548068,1.05967238,-59.24788492,4.617564477,1.002183281,-1.284195271,-48.82880332,13.55199831,
21813333,-0.1085617833,-12.71141448,160.0195289,-22.7972085,173.4061923,1.156257239,-68.03308688,-57.89076807,1.000793502,-11.35663854,63.65007947,1.741605719,
21920000,-0.1102104602,-13.22690218,157.6258035,-19.73800122,80.23636391,1.229809336,-66.83986879,-75.48216122,1.000910404,-8.866916825,-0.04257049797,2.126424566,
22026666,-0.1171157497,-13.86426269,148.3322483,-22.82106196,4.730419182,1.155795327,-70.91761085,-155.373128,1.000569211,-26.80824042,30.03819017,1.09570119,
22133333,-0.1174987746,-14.42059534,147.8487265,-20.04442049,159.0022201,1.220963419,-69.29507094,61.09960907,1.00068616,-18.01244775,-53.11177841,1.287576383,
22240000,-0.1117617734,-14.98379427,155.4379321,-28.32984456,-10.31563336,1.079709569,-70.83856481,-174.9574747,1.000574416,3.142465913,-19.17301658,nan,
22346666,-0.1188576019,-15.42925154,146.1585129,-9.450811271,88.44266992,2.015989648,-67.32708555,-29.68581528,1.000860721,-3.760945262,58.17321235,4.690934157,
22453333,-0.1141173818,-16.05005624,152.2294753,-17.60529868,80.37778337,1.303471498,-69.00672583,-33.29002217,1.000709329,-8.891211167,0.5508080309,2.121514119,
22560000,-0.1103133287,-16.52129305,157.4788195,-12.0950097,-167.4461183,1.66118822,-67.57395687,26.66123059,1.000836592,-5.126083344,56.24600688,3.486693194,
22666666,-0.1154857512,-17.12719347,150.4257886,-27.70802302,110.8333305,1.085879203,-62.15251213,-54.27828508,1.001562225,-12.09547464,161.4705021,1.661141129,
22773333,-0.1167735294,-17.58834499,148.7669424,-4.893579572,147.1488035,3.643318503,-78.93308536,-32.06019487,1.000226165,7.583586228,26.91755895,nan,
22880000,-0.126275606,-18.19194839,137.5727726,-22.63945554,-110.416473,1.159349285,-62.74100196,-68.1918916,1.001459811,-9.379623761,-70.68668961,2.028650966,
22986666,-0.1286704023,-18.78327254,135.0123777,-13.93723315,52.30921419,1.503045237,-67.95062509,31.306825,1.000801074,-11.70093059,-85.27064309,1.702659241,
23093333,-0.1247796253,-19.29327683,139.2220725,-6.638615961,-46.64537488,2.742937223,-63.91226324,-80.82187698,1.001275539,6.269711047,-44.28271905,nan,
23200000,-0.1227734678,-19.78022113,141.4969277,1.096145097,114.7035701,nan,-61.23749995,86.74963612,1.001735928,8.083657896,18.50452152,nan,
23306666,-0.128786805,-20.36631513,134.8903526,-23.71355692,-178.4530806,1.1395207,-65.350451,128.3456364,1.001080792,-34.25827368,1.072711388,1.039501199,
23413333,-0.135856915,-20.99780914,127.8708076,-18.81245171,86.82965053,1.258995879,-68.67960265,-6.012168188,1.000736563,-0.1436817747,-2.837723144,120.9072998,
23520000,-0.1380337077,-21.50690366,125.8543667,-16.37670117,73.08032581,1.357830663,-58.58710566,-114.8397088,1.002356058,-1.299742727,-174.5018674,13.39048264,
23626666,-0.1470358987,-21.98654153,118.1493381,-14.18882711,141.2568319,1.485198886,-61.21921397,45.4589736,1.00173959,0.4743230945,-138.3817069,nan,
23733333,-0.1302646586,-22.49363079,133.3600768,-2.975801402,-63.0842234,5.894669898,-63.37160928,144.8197931,1.001357514,-5.76348452,-62.99248949,3.123898333,
23840000,-0.1413010841,-23.07524115,122.9442965,-13.12467092,110.8357186,1.566345707,-60.73635253,18.85970272,1.001839126,1.329079762,177.7040889,nan,
23946666,-0.1431416653,-23.6377711,121.3634926,-21.06554348,138.3461837,1.194077304,-68.71097591,33.31233899,1.000733906,-21.75973991,71.18061661,1.177844247,
24053333,-0.1526916883,-24.15314181,113.7732305,-26.28716775,110.9883389,1.1019196,-60.54452507,-49.05286801,1.001880234,-10.57451427,62.4207137,1.840861168,
24160000,-0.1520516536,-24.64310979,114.2521143,-20.87938159,8.185793945,1.198699512,-71.87976231,141.6498787,1.00050951,-15.03289774,-18.18151483,1.430593471,
24266666,-0.1632395441,-25.34083591,106.4220724,-20.58768079,-152.035212,1.20618543,-64.94725098,-60.06115091,1.001132174,-6.757867163,-6.529972464,2.698982594,
24373333,-0.164283565,-25.97639878,105.7458008,-26.68646392,46.56108905,1.097117986,-74.45378779,-138.8859367,1.000378811,0.1441416672,-23.22441609,nan,
24480000,-0.1735852481,-26.38637948,100.0796878,-17.0011986,-151.1310447,1.328923844,-72.91345062,-18.4412963,1.00045233,0.9886527932,61.21583592,nan,
24586666,-0.1788966175,-26.99050317,97.10856257,-21.45838693,-56.96884928,1.184702586,-65.65319338,-9.589249136,1.001043751,-24.39143244,-10.52996151,1.128373764,
24693333,-0.1853161337,-27.54588886,93.74487738,-31.14739239,-107.1420234,1.056998625,-62.82646607,-5.566339943,1.001445508,-11.69749788,-35.52629642,1.703034625,
24800000,-0.1728289299,-28.11453219,100.5176184,-38.55784733,78.80101992,1.023894364,-65.42933882,-148.9717452,1.001071015,-8.714506817,10.96181108,2.157908329,
24906666,-0.2033313159,-28.72364917,85.43972926,-12.88412481,67.51073909,1.58691624,-65.81156348,83.68370592,1.001024883,-2.18683101,-124.6838258,7.98573133,
25013333,-0.1993145704,-29.30192355,87.16142283,-8.160558672,-34.57549296,2.283079013,-66.1309797,28.36656314,1.00098786,2.899931054,-23.96553659,nan,
25120000,-0.1993142686,-29.98035454,87.1615548,-21.51087695,130.0748036,1.183487675,-64.08712478,1.840138642,1.001250101,-2.305175668,0.2173627133,7.580169703,
25226666,-0.2163108798,-30.62045722,80.31346876,-24.57344871,168.2292252,1.125544523,-70.35139574,84.0766424,1.000607564,-5.467730926,-35.29038344,3.281375499,
25333333,-0.2230635903,-31.25383955,77.88242805,-11.1739427,141.0131483,1.763386552,-71.28091934,-145.8754025,1.000545887,-30.39661083,-143.4281003,1.062304919,
25440000,-0.2281449886,-32.05437824,76.14797115,-8.108809364,-92.02092045,2.295713495,-61.90961364,-98.21932415,1.001606564,-5.975455871,-11.33919795,3.020952904,
25546666,-0.2509454782,-32.77094183,69.23012814,-12.78033154,84.29359272,1.596074556,-78.417053,105.5378556,1.00024001,-11.53212307,137.4211412,1.721422804,
25653333,-0.2980263132,-33.79388498,58.2951329,-12.75971709,8.044352036,1.597914345,-69.7334946,151.0226225,1.000652374,-13.7010298,139.3868377,1.520521868,
25760000,-0.3444201711,-34.89001661,50.44436093,-19.39291722,95.34922087,1.240242086,-59.00356535,13.36667237,1.002245635,-2.146230149,-125.8686709,8.135230134,
25866666,-0.454609459,-36.41008251,38.22125645,-20.40855926,-80.76639499,1.210934659,-59.18704968,-135.8677057,1.002198643,-12.46216196,-120.9542257,1.62526676,
25973333,-0.8762196651,-37.9127626,19.84263699,-26.6952452,-177.9644966,1.097015091,-62.82777478,-138.331462,1.00144529,-41.51822626,-158.1872137,1.016934819,
26080000,-1.680156356,-33.53563067,10.37160163,-7.569988363,88.01994973,2.438270785,-63.03106022,95.12176797,1.001411833,-1.315423747,102.1921716,13.23145394,
26186666,-0.8598637317,-29.49719413,20.21944108,-19.3324629,-141.790386,1.242123151,-63.01361546,-156.5620667,1.001414674,-16.00180613,11.61036385,1.376585029,
26293333,-0.471770392,-31.26121808,36.83158169,-25.41736508,150.981562,1.113262238,-63.84247305,69.8038499,1.001285836,-6.48439768,-2.152532065,2.802295368,
26400000,-0.3615434073,-32.64625879,48.05588213,-12.63858055,-154.7614056,1.608867869,-87.19510998,164.7598874,1.000087356,8.860014865,-40.5385464,nan,
26506666,-0.3019852618,-33.81846852,57.53104972,-6.859587613,-124.7411032,2.66275659,-66.02835519,82.69584173,1.000999607,11.13891554,-176.5014154,nan,
26613333,-0.2869826027,-34.76201423,60.53802358,-22.01821764,-94.23063249,1.172180958,-66.36560658,163.6860893,1.00096152,-7.295536948,-39.34719028,2.519521043,
26720000,-0.2825204203,-35.53151449,61.4940003,-20.11665325,-119.7229604,1.218933167,-63.87151822,120.2036431,1.00128154,-0.8178058713,140.2388991,21.25762505,
26826666,-0.2673562341,-36.20277009,64.98128189,-28.56087484,115.0306845,1.077536264,-67.22191745,145.0835203,1.000871211,-3.611050255,-149.8340374,4.879818449,
26933333,-0.2742046714,-36.85335497,63.35859228,-11.43574247,121.5361873,1.732420316,-63.09167085,-178.9791381,1.001402009,-25.302779,-114.8151038,1.11485269,
27040000,-0.2695202971,-37.63438384,64.45960952,-13.07750575,-132.6834757,1.570308704,-59.93881555,101.9394317,1.002016168,-13.7206403,-145.0834677,1.519043342,
27146666,-0.2711509246,-38.1682634,64.07202943,-25.56758722,-128.5403019,1.111212225,-62.8399853,-26.87454343,1.001443258,-12.54005592,-16.57867011,1.617959713,
27253333,-0.2700265392,-38.78077654,64.33878091,1.361429546,-52.72947103,nan,-74.80417852,-101.7245037,1.000363831,11.99644005,-98.14217515,nan,
27360000,-0.2777969921,-39.41030383,62.53941015,-20.04825556,68.75212172,1.220855108,-59.59089277,-165.3236359,1.002098654,-5.684884947,155.8368864,3.164095623,
27466666,-0.2709868613,-39.9820328,64.1108142,-7.239168014,25.92883421,2.537017472,-60.81307685,90.18165303,1.001822938,-0.3866690288,-5.92725161,44.93416016,
27573333,-0.2903142399,-40.6091218,59.84341822,-19.36483928,-27.34779303,1.241113724,-73.48096591,117.4716985,1.000423715,-6.211340547,-39.56338162,2.914965136,
27680000,-0.2865143208,-41.0917462,60.63694955,-6.093902551,-112.5302237,2.96666507,-64.46951196,78.41240512,1.001196228,5.681824397,70.096932,nan,
27786666,-0.2857286574,-41.73921219,60.80365178,-3.010794662,-16.39542522,5.827488361,-62.33748502,109.1912277,1.001529282,5.897628138,-148.7316853,nan,
27893333,-0.2829485366,-42.3219279,61.40097299,-11.64589297,-126.5698263,1.708708457,-61.29545549,-46.69806622,1.001724374,-12.9911297,172.1904452,1.577654603,
28000000,-0.2946332844,-42.81736919,58.96633499,-14.18679499,-24.88454553,1.485339965,-67.17263803,58.34521049,1.00087617,-10.19877235,-25.47594192,1.894662748,
28106666,-0.3013113945,-43.32760816,57.65968904,-13.54525023,-119.8439799,1.532449281,-68.35953848,-18.43687247,1.000764221,-9.82884897,-29.15420893,1.952119581,
