"Freq., MHz","CST AF(f) + 5.6, dB (-40dB, w/o features)",,CST XY Data Exchange Format V2,
26.836836836837,13.426609852466,,,
27.127127127127,12.953835043522,,,
27.417417417417,13.633811695389,,,
27.707707707708,13.189553785701,,,
27.997997997998,12.970618814803,,,
28.288288288288,12.588452471776,,,
28.578578578579,13.197948673761,,,
28.868868868869,12.767121815899,,,
29.159159159159,12.870435688871,,,
29.449449449449,12.864950477057,,,
29.73973973974,12.498366622372,,,
30.03003003003,12.447742786815,,,
30.32032032032,12.661580773732,,,
30.610610610611,12.453565700161,,,
30.900900900901,12.066468286048,,,
31.191191191191,12.320835956947,,,
31.481481481481,12.45289177288,,,
31.771771771772,11.786091204803,,,
32.062062062062,11.96788993484,,,
32.352352352352,12.080376682758,,,
32.642642642643,11.676099135404,,,
32.932932932933,11.617627849598,,,
33.223223223223,11.983411171411,,,
33.513513513514,11.583141400803,,,
33.803803803804,11.290113532466,,,
34.094094094094,11.444007090072,,,
34.384384384384,11.518469305793,,,
34.674674674675,11.14224085079,,,
34.964964964965,11.19430317746,,,
35.255255255255,11.300780112263,,,
35.545545545546,10.872282264681,,,
35.835835835836,10.89617084581,,,
36.126126126126,8.9467506141239,,,
36.416416416416,10.788544540839,,,
36.706706706707,10.647120674665,,,
36.996996996997,10.820871824691,,,
37.287287287287,10.861443752528,,,
37.577577577578,10.368966760557,,,
37.867867867868,10.445880381019,,,
38.158158158158,10.699155201276,,,
38.448448448448,10.261968393433,,,
38.738738738739,10.216015101501,,,
39.029029029029,10.436172497989,,,
39.319319319319,10.203695385701,,,
39.60960960961,9.9316219423636,,,
39.8998998999,10.148818342889,,,
40.19019019019,10.204429720294,,,
40.48048048048,9.596234383743,,,
40.770770770771,9.7990660173475,,,
41.061061061061,9.8715777783892,,,
41.351351351351,9.6035717138762,,,
41.641641641642,9.5546167806503,,,
41.931931931932,9.6680683856511,,,
42.222222222222,9.41386103951,,,
42.512512512513,10.191735015818,,,
42.802802802803,9.5099367286987,,,
43.093093093093,9.880794149461,,,
43.383383383383,9.2813923310823,,,
43.673673673674,9.2066997202933,,,
43.963963963964,9.415304636288,,,
44.254254254254,9.2322124073042,,,
44.544544544545,8.9292942907867,,,
44.834834834835,9.2764971566786,,,
45.125125125125,9.0563407526129,,,
45.415415415415,8.8082443584105,,,
45.705705705706,8.8898768470071,,,
45.995995995996,8.8182052513729,,,
46.286286286286,8.6317025296565,,,
46.576576576577,8.4147699628129,,,
46.866866866867,8.7845587043301,,,
47.157157157157,8.5257411146693,,,
47.447447447447,8.3562020257974,,,
47.737737737738,8.5631406701133,,,
48.028028028028,8.3852002086077,,,
48.318318318318,8.0993009326197,,,
48.608608608609,8.2723892578748,,,
48.898898898899,8.3300073370979,,,
49.189189189189,8.0086668128528,,,
49.479479479479,8.0606501877133,,,
49.76976976977,8.2355382344077,,,
50.06006006006,7.971844822355,,,
50.35035035035,7.8523628956488,,,
50.640640640641,8.0050991308366,,,
50.930930930931,7.9093635923264,,,
51.221221221221,7.6138454263882,,,
51.511511511512,7.7863922943804,,,
51.801801801802,7.8362348366197,,,
52.092092092092,7.5161135260439,,,
52.382382382382,7.5183721605877,,,
52.672672672673,7.74257701324,,,
52.962962962963,8.1875967985927,,,
53.253253253253,7.1690514113479,,,
53.543543543544,7.4097810713384,,,
53.833833833834,7.2339676114976,,,
54.124124124124,7.1106839822803,,,
54.414414414414,7.278817188028,,,
54.704704704705,7.3590190052522,,,
54.994994994995,7.0691405127252,,,
55.285285285285,6.9522749155069,,,
55.575575575576,7.2596567203272,,,
55.865865865866,7.0520569043223,,,
56.156156156156,6.9308395195963,,,
56.446446446446,7.0476062226956,,,
56.736736736737,7.0533719483885,,,
57.027027027027,6.6794922325264,,,
57.317317317317,6.8393130044267,,,
57.607607607608,6.9168293289027,,,
57.897897897898,6.6735644127629,,,
58.188188188188,6.6401669914619,,,
58.478478478478,6.8850707735887,,,
58.768768768769,6.6581169964854,,,
59.059059059059,6.4964165367217,,,
59.349349349349,5.6426082074618,,,
59.63963963964,6.6818539410963,,,
59.92992992993,6.3882116992975,,,
60.22022022022,6.460519335833,,,
60.510510510511,6.6294137712309,,,
60.800800800801,6.3569452788716,,,
61.091091091091,6.378434201969,,,
61.381381381381,6.5529593349599,,,
61.671671671672,6.2250600999952,,,
61.961961961962,6.2204298805188,,,
62.252252252252,6.453727084823,,,
62.542542542543,6.3996311030688,,,
62.832832832833,6.1963386063867,,,
63.123123123123,6.3359208360856,,,
63.413413413413,6.512950607358,,,
63.703703703704,6.2488846007235,,,
63.993993993994,6.2165035002736,,,
64.284284284284,6.4744033773073,,,
64.574574574575,6.3847401457977,,,
64.864864864865,6.2201469399962,,,
65.155155155155,6.4740555730457,,,
65.445445445445,6.5614305661939,,,
65.735735735736,6.3938567478266,,,
66.026026026026,6.5392848139559,,,
66.316316316316,6.7919316414875,,,
66.606606606607,6.8078775655968,,,
66.896896896897,6.7330058011769,,,
67.187187187187,7.1011167127467,,,
67.477477477477,7.0872859701548,,,
67.767767767768,7.149947700817,,,
68.058058058058,7.5467333231767,,,
68.348348348348,7.8427533915889,,,
68.638638638639,7.8898542884684,,,
68.928928928929,8.2737958744704,,,
69.219219219219,8.8099271997377,,,
69.50950950951,9.0330247615814,,,
69.7997997998,9.44857475892,,,
70.09009009009,10.166141896042,,,
70.38038038038,10.698585916482,,,
70.670670670671,11.200100888885,,,
70.960960960961,12.160524900159,,,
71.251251251251,13.121591472913,,,
71.541541541542,13.917590068972,,,
71.831831831832,15.15937595267,,,
72.122122122122,16.715657898455,,,
72.412412412412,18.190208701625,,,
72.702702702703,20.120213790373,,,
72.992992992993,22.918033783184,,,
73.283283283283,26.463447215852,,,
73.573573573574,32.278137621814,,,
73.863863863864,61.371911607127,,,
74.154154154154,33.504460815436,,,
74.444444444444,27.285485438427,,,
74.734734734735,23.934906098579,,,
75.025025025025,21.783886634632,,,
75.315315315315,19.881835376641,,,
75.605605605606,18.400907068467,,,
75.895895895896,17.4626781827,,,
76.186186186186,16.477746125441,,,
76.476476476476,15.487581655318,,,
76.766766766767,14.922349929918,,,
77.057057057057,14.404134290583,,,
77.347347347347,13.667364354172,,,
77.637637637638,13.223860911865,,,
77.927927927928,12.301157653463,,,
78.218218218218,12.386322903295,,,
78.508508508509,11.974817018885,,,
78.798798798799,11.814183966486,,,
79.089089089089,11.50794330172,,,
79.379379379379,11.060836773862,,,
79.66966966967,10.947179880985,,,
79.95995995996,10.815315652219,,,
80.25025025025,10.42735087167,,,
80.540540540541,10.240369596772,,,
80.830830830831,10.227318913139,,,
81.121121121121,9.9603147863925,,,
81.411411411411,9.6833223997554,,,
81.701701701702,9.7170503642229,,,
81.991991991992,9.5773762944291,,,
82.282282282282,9.2768081856827,,,
82.572572572573,9.2664585222659,,,
82.862862862863,9.2677422495508,,,
83.153153153153,8.9976634682585,,,
83.443443443443,8.874756845803,,,
83.733733733734,8.9767696863407,,,
84.024024024024,8.7627201132731,,,
84.314314314314,8.562665725521,,,
84.604604604605,8.6476570160874,,,
84.894894894895,8.5886542731079,,,
85.185185185185,8.3331527988268,,,
85.475475475475,8.3475136719675,,,
85.765765765766,8.3008233692397,,,
86.056056056056,8.1782230257515,,,
86.346346346346,8.0763591896823,,,
86.636636636637,8.1554128996309,,,
86.926926926927,8.0911780675749,,,
87.217217217217,7.9240154194348,,,
87.507507507508,8.0051740322613,,,
87.797797797798,7.9804212492847,,,
88.088088088088,7.7595961229709,,,
88.378378378378,7.7824025231056,,,
88.668668668669,7.8839384350404,,,
88.958958958959,7.6830577547103,,,
89.249249249249,7.6131560003374,,,
89.53953953954,7.7213612481955,,,
89.82982982983,7.6401732924909,,,
90.12012012012,7.4773419690398,,,
90.41041041041,7.5885724127173,,,
90.700700700701,7.6877555116521,,,
90.990990990991,7.3930405893936,,,
91.281281281281,7.4273705639341,,,
91.571571571572,7.4930523141867,,,
91.861861861862,7.3478269016703,,,
92.152152152152,7.2936136521314,,,
92.442442442442,7.4148506021817,,,
92.732732732733,7.3539386120295,,,
93.023023023023,7.2238792393079,,,
93.313313313313,7.3209220793475,,,
93.603603603604,7.3378656545393,,,
93.893893893894,7.1981580568762,,,
94.184184184184,7.1687554203223,,,
94.474474474474,7.3185260989227,,,
94.764764764765,7.3492376668382,,,
95.055055055055,7.0442986508317,,,
95.345345345345,7.2168700711642,,,
95.635635635636,7.1754024345608,,,
95.925925925926,7.0380251512531,,,
96.216216216216,7.1548417214254,,,
96.506506506507,7.200756478192,,,
96.796796796797,7.063813437412,,,
97.087087087087,7.0662516062244,,,
97.377377377377,7.161385706735,,,
97.667667667668,7.0883115164333,,,
97.957957957958,7.0229043792841,,,
98.248248248248,7.1329097507588,,,
98.538538538539,7.0962214822834,,,
98.828828828829,6.9846079124142,,,
99.119119119119,7.0394717933733,,,
99.409409409409,7.1169492168758,,,
99.6996996997,7.00397820238,,,
99.98998998999,7.0418001881458,,,
100.28028028028,7.0985821080555,,,
100.57057057057,7.0384767766806,,,
100.86086086086,6.9724491692314,,,
101.15115115115,7.0614947445218,,,
101.44144144144,7.070531987911,,,
101.73173173173,6.9749607828305,,,
102.02202202202,7.025602073565,,,
102.31231231231,7.0721183700272,,,
102.6026026026,6.9880125121335,,,
102.89289289289,6.9454935514602,,,
103.18318318318,7.0688740741953,,,
103.47347347347,6.9723934239265,,,
103.76376376376,7.0311777747727,,,
104.05405405405,7.0952934910394,,,
104.34434434434,7.0867502392849,,,
104.63463463463,7.0146365108656,,,
104.92492492492,7.0652148589643,,,
105.21521521522,7.1438830913019,,,
105.50550550551,7.0302708146528,,,
105.7957957958,7.0659766258634,,,
106.08608608609,7.1637302656078,,,
106.37637637638,7.1165283134236,,,
106.66666666667,7.0931437684847,,,
106.95695695696,7.1730070311401,,,
107.24724724725,6.6516179729692,,,
107.53753753754,7.1448222177724,,,
107.82782782783,7.1792131995053,,,
108.11811811812,7.2482825730191,,,
108.40840840841,7.188021899423,,,
108.6986986987,7.3216141206242,,,
108.98898898899,7.282060066016,,,
109.27927927928,7.2781596576499,,,
109.56956956957,7.2968901919878,,,
109.85985985986,7.3429928073612,,,
110.15015015015,7.3678971387223,,,
110.44044044044,7.3061775346152,,,
110.73073073073,7.385087309949,,,
111.02102102102,7.4422526624384,,,
111.31131131131,7.4583155588296,,,
111.6016016016,7.4708347529155,,,
111.89189189189,7.5096146875829,,,
112.18218218218,7.4974362419586,,,
112.47247247247,7.5705202862278,,,
112.76276276276,7.6393458487213,,,
113.05305305305,7.6713770126088,,,
113.34334334334,7.6319484790829,,,
113.63363363363,7.7290678668765,,,
113.92392392392,7.8051306306344,,,
114.21421421421,7.8288910825045,,,
114.5045045045,7.8570802959459,,,
114.79479479479,7.963579088878,,,
115.08508508509,8.0053338467072,,,
115.37537537538,8.0640606406782,,,
115.66566566567,8.1401066547279,,,
115.95595595596,8.2922225816052,,,
116.24624624625,8.3040387320903,,,
116.53653653654,8.400045662765,,,
116.82682682683,8.5210314085084,,,
117.11711711712,8.585140351651,,,
117.40740740741,8.7035133573532,,,
117.6976976977,8.8333391130472,,,
117.98798798799,8.9898119304319,,,
118.27827827828,9.1326160456703,,,
118.56856856857,9.349331831359,,,
118.85885885886,9.5374354057005,,,
119.14914914915,9.733451568684,,,
119.43943943944,9.9841480800918,,,
119.72972972973,10.297851183561,,,
120.02002002002,10.599456128294,,,
120.31031031031,11.000122610991,,,
120.6006006006,11.533121087841,,,
120.89089089089,12.032394751198,,,
121.18118118118,12.845232458647,,,
121.47147147147,13.585220914001,,,
121.76176176176,14.646168069857,,,
122.05205205205,16.001715651865,,,
122.34234234234,17.854996785513,,,
122.63263263263,20.158705297118,,,
122.92292292292,25.362837568733,,,
123.21321321321,37.47996429596,,,
123.5035035035,24.602111033039,,,
123.79379379379,19.093487802286,,,
124.08408408408,15.655317869888,,,
124.37437437437,13.230254782557,,,
124.66466466466,11.442980448319,,,
124.95495495495,10.058504286832,,,
125.24524524525,9.1375181628362,,,
125.53553553554,8.3522712395633,,,
125.82582582583,7.8417399523271,,,
126.11611611612,7.4812327220323,,,
126.40640640641,7.1955871954798,,,
126.6966966967,7.0081960050909,,,
126.98698698699,6.9132393162509,,,
127.27727727728,6.8415846995232,,,
127.56756756757,6.8094612714083,,,
127.85785785786,6.8475198993412,,,
128.14814814815,6.8689931414524,,,
128.43843843844,6.7934888692269,,,
128.72872872873,7.0069508937709,,,
129.01901901902,7.1808826190724,,,
129.30930930931,6.5157262613093,,,
129.5995995996,7.1096819738878,,,
129.88988988989,7.3166066298174,,,
130.18018018018,7.4987799980537,,,
130.47047047047,7.5955998833956,,,
130.76076076076,7.8112316250197,,,
131.05105105105,8.0127079159483,,,
131.34134134134,8.1538836544019,,,
131.63163163163,8.3836355700967,,,
131.92192192192,8.6681141309465,,,
132.21221221221,8.89150367723,,,
132.5025025025,9.1527894185492,,,
132.79279279279,9.5267739468215,,,
133.08308308308,9.886078626557,,,
133.37337337337,10.232021641969,,,
133.66366366366,10.730657587745,,,
133.95395395395,11.273099706693,,,
134.24424424424,11.78702293479,,,
134.53453453453,12.465352707912,,,
134.82482482482,13.285201053118,,,
135.11511511512,14.128426323647,,,
135.40540540541,15.138261019102,,,
135.6956956957,16.469042390391,,,
135.98598598599,17.985012952398,,,
136.27627627628,19.829590080114,,,
136.56656656657,22.435701070405,,,
136.85685685686,26.175611481116,,,
137.14714714715,32.741917131447,,,
137.43743743744,49.091792206344,,,
137.72772772773,30.594715343437,,,
138.01801801802,25.107820580992,,,
138.30830830831,21.803756621546,,,
138.5985985986,19.620139915315,,,
138.88888888889,17.870708570558,,,
139.17917917918,16.378547026984,,,
139.46946946947,15.314771173439,,,
139.75975975976,14.42230759627,,,
140.05005005005,13.512346867742,,,
140.34034034034,12.835882077518,,,
140.63063063063,12.340492933448,,,
140.92092092092,11.774383874693,,,
141.21121121121,11.257243075213,,,
141.5015015015,10.980509623537,,,
141.79179179179,10.649713061012,,,
142.08208208208,10.27181375808,,,
142.37237237237,10.013573477615,,,
142.66266266266,9.8643727883949,,,
142.95295295295,9.5148121606532,,,
143.24324324324,9.3103438680688,,,
143.53353353353,9.3032235615355,,,
143.82382382382,9.0952879166671,,,
144.11411411411,8.8340632395463,,,
144.4044044044,8.877442951996,,,
144.69469469469,8.7868553673386,,,
144.98498498498,8.503571880739,,,
145.27527527528,8.5150000766923,,,
145.56556556557,8.5270282128013,,,
145.85585585586,8.2784153942631,,,
146.14614614615,7.1002964444301,,,
146.43643643644,8.4157584336333,,,
146.72672672673,8.2575919165764,,,
147.01701701702,8.1410628773057,,,
147.30730730731,8.2220524683559,,,
147.5975975976,8.2050029040348,,,
147.88788788789,7.9478803721119,,,
148.17817817818,8.0600916813319,,,
148.46846846847,8.2093013358474,,,
148.75875875876,8.0140924961582,,,
149.04904904905,7.9167458871634,,,
149.33933933934,8.267908924861,,,
149.62962962963,8.2920604296142,,,
149.91991991992,7.3118646426177,,,
150.21021021021,7.8749868174483,,,
150.5005005005,8.0001167619428,,,
150.79079079079,7.7629010429443,,,
151.08108108108,7.939978521383,,,
151.37137137137,8.1276664509188,,,
151.66166166166,7.8782175216875,,,
151.95195195195,7.7361151845878,,,
152.24224224224,8.2065486407914,,,
152.53253253253,8.1508340287916,,,
152.82282282282,7.8334019927733,,,
153.11311311311,8.1773189657069,,,
153.4034034034,8.410682093479,,,
153.69369369369,8.0307854739145,,,
153.98398398398,8.2381371022804,,,
154.27427427427,10.584405453373,,,
154.56456456456,8.0692877055189,,,
154.85485485485,8.1743832568261,,,
155.14514514515,8.5200735585528,,,
155.43543543544,8.4383066462851,,,
155.72572572573,8.103014856392,,,
156.01601601602,8.688862122016,,,
156.30630630631,8.973561750589,,,
156.5965965966,8.4203279595627,,,
156.88688688689,8.7594832194081,,,
157.17717717718,9.3760377534075,,,
157.46746746747,9.4381592382643,,,
157.75775775776,8.9129359659205,,,
158.04804804805,10.087612379234,,,
158.33833833834,18.471032515315,,,
158.62862862863,8.9385738939541,,,
158.91891891892,10.882454666626,,,
159.20920920921,11.583092915683,,,
159.4994994995,10.106092528321,,,
159.78978978979,11.506259374207,,,
160.08008008008,16.019958379035,,,
160.37037037037,10.955040770473,,,
160.66066066066,14.865221882538,,,
160.95095095095,24.946946518072,,,
161.24124124124,-17.271438821415,,,
161.53153153153,4.61447682269,,,
161.82182182182,3.1177754095196,,,
162.11211211211,1.3776504007255,,,
162.4024024024,10.311325828159,,,
162.69269269269,7.3954942299611,,,
162.98298298298,4.1428300526681,,,
163.27327327327,6.855332706586,,,
163.56356356356,8.2105937113842,,,
163.85385385385,6.9158491566226,,,
164.14414414414,10.431974765169,,,
164.43443443443,10.012079154731,,,
164.72472472472,9.5446256926786,,,
165.01501501502,9.3344810798847,,,
165.30530530531,10.309173691928,,,
165.5955955956,10.633929464028,,,
165.88588588589,10.703205746474,,,
166.17617617618,11.414776588499,,,
166.46646646647,12.263574243693,,,
166.75675675676,12.460428226191,,,
167.04704704705,13.114557031072,,,
167.33733733734,14.495187252261,,,
167.62762762763,14.833681364325,,,
167.91791791792,16.493615547868,,,
168.20820820821,18.490912118006,,,
168.4984984985,21.639492826844,,,
168.78878878879,28.100259189232,,,
169.07907907908,26.060207196159,,,
169.36936936937,1.7674391228426,,,
169.65965965966,24.037229622005,,,
169.94994994995,44.972701793353,,,
170.24024024024,24.870626166184,,,
170.53053053053,19.886922750701,,,
170.82082082082,16.559641521269,,,
171.11111111111,13.971634638955,,,
171.4014014014,13.221861742277,,,
171.69169169169,11.626121146584,,,
171.98198198198,10.602236585252,,,
172.27227227227,9.7243239380967,,,
172.56256256256,8.9728388673246,,,
172.85285285285,8.3751976030192,,,
173.14314314314,8.0532913090533,,,
173.43343343343,7.6660739958048,,,
173.72372372372,7.1485249969649,,,
174.01401401401,7.3718854068569,,,
174.3043043043,6.6128987002668,,,
174.59459459459,6.4604990866475,,,
174.88488488488,6.2620940411429,,,
175.17517517518,6.3114420832051,,,
175.46546546547,6.0242482289762,,,
175.75575575576,6.1785733791523,,,
176.04604604605,6.2461960518739,,,
176.33633633634,6.175334306707,,,
176.62662662663,6.0256454843269,,,
176.91691691692,6.117026957226,,,
177.20720720721,6.1494243361418,,,
177.4974974975,6.0511656655799,,,
177.78778778779,6.0968284414119,,,
178.07807807808,6.2347263133904,,,
178.36836836837,6.2575514764,,,
178.65865865866,6.1477643285207,,,
178.94894894895,6.5408351952671,,,
179.23923923924,6.8172577349349,,,
179.52952952953,8.7226474588621,,,
179.81981981982,10.149545428382,,,
180.11011011011,6.555079930289,,,
180.4004004004,6.4988046800358,,,
180.69069069069,6.7376227192484,,,
180.98098098098,7.071505053671,,,
181.27127127127,7.5323985127996,,,
181.56156156156,8.8332093152718,,,
181.85185185185,18.172149440704,,,
182.14214214214,8.8971620907284,,,
182.43243243243,7.0919017793001,,,
182.72272272272,7.0887236769004,,,
183.01301301301,7.2773667422542,,,
183.3033033033,7.4701884034274,,,
183.59359359359,7.7422719539528,,,
183.88388388388,8.031332565999,,,
184.17417417417,8.3395396051857,,,
184.46446446446,8.6411337265265,,,
184.75475475475,9.0786280885393,,,
185.04504504505,9.5444743538744,,,
185.33533533534,10.079527548516,,,
185.62562562563,10.542284140472,,,
185.91591591592,11.239024001704,,,
186.20620620621,12.02338866718,,,
186.4964964965,12.919940285542,,,
186.78678678679,13.994648651942,,,
187.07707707708,15.284415767244,,,
187.36736736737,16.852369659201,,,
187.65765765766,18.844877317757,,,
187.94794794795,21.526901205981,,,
188.23823823824,25.48585671847,,,
188.52852852853,33.007169821044,,,
188.81881881882,41.516691259867,,,
189.10910910911,28.248848516291,,,
189.3993993994,23.300503078861,,,
189.68968968969,20.243681100585,,,
189.97997997998,18.083864559087,,,
190.27027027027,16.419782158816,,,
190.56056056056,15.088435082678,,,
190.85085085085,13.967187159323,,,
191.14114114114,13.113761616045,,,
191.43143143143,12.327104876974,,,
191.72172172172,11.680681342551,,,
192.01201201201,11.12551253079,,,
192.3023023023,10.642316385878,,,
192.59259259259,10.227557220162,,,
192.88288288288,9.7304108451395,,,
193.17317317317,9.5063017590141,,,
193.46346346346,9.1723747779128,,,
193.75375375375,8.9185841428097,,,
194.04404404404,8.7274304374461,,,
194.33433433433,8.5068104478665,,,
194.62462462462,8.3034440293823,,,
194.91491491491,8.1860939142851,,,
195.20520520521,8.0402690961165,,,
195.4954954955,7.8827171727501,,,
195.78578578579,7.8187797384517,,,
196.07607607608,7.7211711671227,,,
196.36636636637,7.6134727370467,,,
196.65665665666,7.5560013854383,,,
196.94694694695,7.4689830445158,,,
197.23723723724,7.2592454191419,,,
197.52752752753,7.3207737147635,,,
197.81781781782,7.3238061747246,,,
198.10810810811,7.2796008293443,,,
198.3983983984,7.2102983564578,,,
198.68868868869,7.2199072359457,,,
198.97897897898,7.2298212182526,,,
199.26926926927,7.1869503993849,,,
199.55955955956,7.1697289706323,,,
199.84984984985,7.2066838655077,,,
200.14014014014,7.2125448599092,,,
200.43043043043,7.1921033045394,,,
200.72072072072,7.2391547643977,,,
201.01101101101,7.2611633189942,,,
201.3013013013,7.2326334081721,,,
201.59159159159,7.3756527499035,,,
201.88188188188,7.3538681812171,,,
202.17217217217,7.4018063438089,,,
202.46246246246,7.3839059843832,,,
202.75275275275,7.4971356602287,,,
203.04304304304,7.5055544633345,,,
203.33333333333,7.5478263671598,,,
203.62362362362,7.654882857879,,,
203.91391391391,7.7484027476917,,,
204.2042042042,7.775618334168,,,
204.49449449449,7.8248235215831,,,
204.78478478478,8.0058710780346,,,
205.07507507508,8.0753184883624,,,
205.36536536537,8.1809698951214,,,
205.65565565566,7.793671092727,,,
205.94594594595,8.3749006265898,,,
206.23623623624,8.5074881567021,,,
206.52652652653,8.6361344755259,,,
206.81681681682,8.7546915529448,,,
207.10710710711,8.8329539871549,,,
207.3973973974,8.9488907173622,,,
207.68768768769,9.0581205733562,,,
207.97797797798,9.1461155955385,,,
208.26826826827,9.0740633346191,,,
208.55855855856,8.977755975703,,,
208.84884884885,8.6091982894864,,,
209.13913913914,7.5955572200285,,,
209.42942942943,5.3106436373486,,,
209.71971971972,18.76439403494,,,
210.01001001001,23.555003148587,,,
210.3003003003,18.100744457162,,,
210.59059059059,17.158761270408,,,
210.88088088088,17.002125801189,,,
211.17117117117,17.175472819894,,,
211.46146146146,17.57719549755,,,
211.75175175175,18.14933354723,,,
212.04204204204,18.738994443597,,,
212.33233233233,19.349992193213,,,
212.62262262262,19.605568492577,,,
212.91291291291,22.875603700559,,,
213.2032032032,6.273618754364,,,
213.49349349349,46.836512384085,,,
213.78378378378,54.161107439194,,,
214.07407407407,37.89535982375,,,
214.36436436436,31.171668184992,,,
214.65465465465,27.057910262656,,,
214.94494494494,24.073575633634,,,
215.23523523524,21.609658504184,,,
215.52552552553,19.600427935615,,,
215.81581581582,17.961791468834,,,
216.10610610611,16.363321117888,,,
216.3963963964,14.836155643074,,,
216.68668668669,13.699638143882,,,
216.97697697698,12.430191689866,,,
217.26726726727,11.057454245326,,,
217.55755755756,10.268411572273,,,
217.84784784785,11.036272984766,,,
218.13813813814,-2.7367099711047,,,
218.42842842843,3.3871606864361,,,
218.71871871872,2.8625385395432,,,
219.00900900901,3.5117645703063,,,
219.2992992993,4.9358464543999,,,
219.58958958959,7.4019660145345,,,
219.87987987988,10.100686705755,,,
220.17017017017,13.102122051635,,,
220.46046046046,16.352918837057,,,
220.75075075075,20.227119718806,,,
221.04104104104,25.572980349214,,,
221.33133133133,36.303573549839,,,
221.62162162162,35.618843693416,,,
221.91191191191,27.050523785979,,,
222.2022022022,23.17214378487,,,
222.49249249249,20.781554998909,,,
222.78278278278,19.089822718823,,,
223.07307307307,17.689493635469,,,
223.36336336336,16.627631579452,,,
223.65365365365,15.793583343271,,,
223.94394394394,14.984603450912,,,
224.23423423423,13.995975601934,,,
224.52452452452,13.716827353311,,,
224.81481481481,13.173907980682,,,
225.10510510511,12.760860886312,,,
225.3953953954,12.26994788418,,,
225.68568568569,11.936437776221,,,
225.97597597598,11.401614774355,,,
226.26626626627,11.10080501265,,,
226.55655655656,10.619087828295,,,
226.84684684685,10.624186104854,,,
227.13713713714,10.216162059311,,,
227.42742742743,10.176544628274,,,
227.71771771772,9.9173281716382,,,
228.00800800801,9.4862363931668,,,
228.2982982983,9.3696875033478,,,
228.58858858859,9.3490972150665,,,
228.87887887888,8.9553212107015,,,
229.16916916917,8.9059690946563,,,
229.45945945946,8.9133163998785,,,
229.74974974975,8.7577030188265,,,
230.04004004004,8.3654030084779,,,
230.33033033033,8.6338781369404,,,
230.62062062062,9.9510779493396,,,
230.91091091091,8.1014339493245,,,
231.2012012012,8.341317358559,,,
231.49149149149,8.2381589081682,,,
231.78178178178,8.3724511807664,,,
232.07207207207,8.4971808156038,,,
232.36236236236,8.9685036779231,,,
232.65265265265,8.9856203212287,,,
232.94294294294,7.8919580340668,,,
233.23323323323,9.826892996251,,,
233.52352352352,10.056033509092,,,
233.81381381381,10.173077073246,,,
234.1041041041,10.957309408839,,,
234.39439439439,11.544676942787,,,
234.68468468468,10.990786507134,,,
234.97497497497,2.1424530870132,,,
235.26526526527,31.564110915749,,,
235.55555555556,24.722126906306,,,
