"Freq., MHz","CST AF(f) + 5.6, dB (-20dB)",,CST XY Data Exchange Format V2,
43.383383383383,10.72612127906,,,
43.673673673674,7.7384757232806,,,
43.963963963964,10.603345047835,,,
44.254254254254,7.7145342094317,,,
44.544544544545,10.47030593939,,,
44.834834834835,7.5587984741971,,,
45.125125125125,10.397228040947,,,
45.415415415415,7.3469521378168,,,
45.705705705706,10.238266013581,,,
45.995995995996,6.9834190893901,,,
46.286286286286,10.181355899256,,,
46.576576576577,6.7302310910987,,,
46.866866866867,10.019367525134,,,
47.157157157157,6.8927960611894,,,
47.447447447447,9.9223793101453,,,
47.737737737738,6.7633804565889,,,
48.028028028028,9.7242967062747,,,
48.318318318318,6.6690579283271,,,
48.608608608609,9.5990682545179,,,
48.898898898899,6.6220865186412,,,
49.189189189189,9.4689000157051,,,
49.479479479479,6.6762809249412,,,
49.76976976977,9.3366552558903,,,
50.06006006006,6.6274634821135,,,
50.35035035035,9.2226157173132,,,
50.640640640641,6.5958303456642,,,
50.930930930931,8.9988962378161,,,
51.221221221221,6.6133123297863,,,
51.511511511512,8.8613645428523,,,
51.801801801802,6.6083235067916,,,
52.092092092092,8.6756560103941,,,
52.382382382382,6.641282177336,,,
52.672672672673,8.5541245426688,,,
52.962962962963,7.151032916313,,,
53.253253253253,8.0974541601167,,,
53.543543543544,6.6927658487713,,,
53.833833833834,7.8827977577588,,,
54.124124124124,6.788304849123,,,
54.414414414414,7.7937208376821,,,
54.704704704705,6.8371377232107,,,
54.994994994995,7.6959369473828,,,
55.285285285285,6.8003461775219,,,
55.575575575576,7.5087128483435,,,
55.865865865866,6.9416605399071,,,
56.156156156156,7.3727974044859,,,
56.446446446446,6.9621567874165,,,
56.736736736737,7.1206544498273,,,
57.027027027027,6.9756406948104,,,
57.317317317317,6.8559187312501,,,
57.607607607608,7.0380540311805,,,
57.897897897898,6.6795565735382,,,
58.188188188188,7.1125067919578,,,
58.478478478478,6.5167642331274,,,
58.768768768769,7.1429074318787,,,
59.059059059059,6.3127187329154,,,
59.349349349349,6.2900457614422,,,
59.63963963964,6.1079863814024,,,
59.92992992993,7.2228719791391,,,
60.22022022022,5.8659659665893,,,
60.510510510511,7.2451666892533,,,
60.800800800801,5.7287722350478,,,
61.091091091091,7.3489822719398,,,
61.381381381381,5.5584020214713,,,
61.671671671672,7.1675592577534,,,
61.961961961962,5.4271620447847,,,
62.252252252252,7.3679806267992,,,
62.542542542543,5.2356822209341,,,
62.832832832833,7.3878334160325,,,
63.123123123123,5.2175399087304,,,
63.413413413413,7.4643264077093,,,
63.703703703704,5.098157081367,,,
63.993993993994,7.4638644205798,,,
64.284284284284,5.0547194585484,,,
64.574574574575,7.5303063908546,,,
64.864864864865,5.02960647385,,,
65.155155155155,7.6106202168092,,,
65.445445445445,5.0638843121013,,,
65.735735735736,7.7407248156765,,,
66.026026026026,5.1545209097366,,,
66.316316316316,7.8744113991401,,,
66.606606606607,5.4408036218124,,,
66.896896896897,8.0733633256934,,,
67.187187187187,5.5532781129144,,,
67.477477477477,8.2865791453798,,,
67.767767767768,5.8857877712025,,,
68.058058058058,8.7001793471578,,,
68.348348348348,6.3517588293155,,,
68.638638638639,9.1894809510164,,,
68.928928928929,6.9771448019264,,,
69.219219219219,9.8209975714327,,,
69.50950950951,7.7965583878643,,,
69.7997997998,10.671383758993,,,
70.09009009009,8.8375014616739,,,
70.38038038038,11.724097640416,,,
70.670670670671,10.201807135384,,,
70.960960960961,13.140776330894,,,
71.251251251251,11.954834402216,,,
71.541541541542,14.984899856486,,,
71.831831831832,14.248369240087,,,
72.122122122122,17.47738107357,,,
72.412412412412,17.361547666692,,,
72.702702702703,21.059494343602,,,
72.992992992993,22.060057124252,,,
73.283283283283,27.158703116014,,,
73.573573573574,31.758833312298,,,
73.863863863864,62.01268101492,,,
74.154154154154,32.846508093715,,,
74.444444444444,27.964069366527,,,
74.734734734735,23.554372120191,,,
75.025025025025,22.152040889417,,,
75.315315315315,19.57338913563,,,
75.605605605606,18.916463567169,,,
75.895895895896,17.1503541199,,,
76.186186186186,16.724536476183,,,
76.476476476476,15.496553541894,,,
76.766766766767,15.113092608646,,,
77.057057057057,14.278268688509,,,
77.347347347347,13.861185070336,,,
77.637637637638,13.360038270491,,,
77.927927927928,11.671400412398,,,
78.218218218218,12.587424462586,,,
78.508508508509,11.985196326584,,,
78.798798798799,12.012133620061,,,
79.089089089089,11.251115346408,,,
79.379379379379,11.530324618518,,,
79.66966966967,10.65723123418,,,
79.95995995996,11.136879744845,,,
80.25025025025,10.116914884745,,,
80.540540540541,10.80898910599,,,
80.830830830831,9.645895004929,,,
81.121121121121,10.532596515199,,,
81.411411411411,9.2350641403272,,,
81.701701701702,10.283109607829,,,
81.991991991992,8.875974422613,,,
82.282282282282,10.067738937206,,,
82.572572572573,8.5646769135453,,,
82.862862862863,9.8955257315653,,,
83.153153153153,8.2972426763611,,,
83.443443443443,9.7098996316183,,,
83.733733733734,8.053783788383,,,
84.024024024024,9.5551093537861,,,
84.314314314314,7.7966789557065,,,
84.604604604605,9.423584740039,,,
84.894894894895,7.6114581474141,,,
85.185185185185,9.2808285698183,,,
85.475475475475,7.4209549314779,,,
85.765765765766,9.0639114422562,,,
86.056056056056,7.2714313293275,,,
86.346346346346,9.0166929682649,,,
86.636636636637,7.0952814137742,,,
86.926926926927,8.9342704836673,,,
87.217217217217,7.0693948949911,,,
87.507507507508,8.8138868295574,,,
87.797797797798,6.9745498596283,,,
88.088088088088,8.6888336907609,,,
88.378378378378,6.8780358423042,,,
88.668668668669,8.6132181039848,,,
88.958958958959,6.8264873936509,,,
89.249249249249,8.4848787812261,,,
89.53953953954,6.7823588775814,,,
89.82982982983,8.3905574616732,,,
90.12012012012,6.7583346998206,,,
90.41041041041,8.2888756570905,,,
90.700700700701,6.85011739553,,,
90.990990990991,8.1589072813688,,,
91.281281281281,6.7568491979884,,,
91.571571571572,8.048328670315,,,
91.861861861862,6.733796703726,,,
92.152152152152,7.9572753441566,,,
92.442442442442,6.7685437298313,,,
92.732732732733,7.8701961026637,,,
93.023023023023,6.804154372051,,,
93.313313313313,7.7827327577692,,,
93.603603603604,6.829643701306,,,
93.893893893894,7.6914355117585,,,
94.184184184184,6.8240695441774,,,
94.474474474474,7.6034061355583,,,
94.764764764765,7.0772590550809,,,
95.055055055055,7.4353935989445,,,
95.345345345345,6.9438086611324,,,
95.635635635636,7.3807001437174,,,
95.925925925926,6.9643208475804,,,
96.216216216216,7.3052051469449,,,
96.506506506507,7.0503082927696,,,
96.796796796797,7.2223164676884,,,
97.087087087087,7.0740913411955,,,
97.377377377377,7.1296334144237,,,
97.667667667668,7.1440471342192,,,
97.957957957958,7.0656742431283,,,
98.248248248248,7.180035024639,,,
98.538538538539,6.9818907528996,,,
98.828828828829,7.2109627673838,,,
99.119119119119,6.8861519391437,,,
99.409409409409,7.2655761983105,,,
99.6996996997,6.8481430362241,,,
99.98998998999,7.3322062350043,,,
100.28028028028,6.783660352395,,,
100.57057057057,7.3428695983421,,,
100.86086086086,6.7367548210307,,,
101.15115115115,7.3486284807039,,,
101.44144144144,6.7092116234901,,,
101.73173173173,7.3961483676009,,,
102.02202202202,6.6492615691858,,,
102.31231231231,7.4086433339871,,,
102.6026026026,6.6129265164858,,,
102.89289289289,7.3360777321347,,,
103.18318318318,6.5846739342211,,,
103.47347347347,7.401885357059,,,
103.76376376376,6.627950835133,,,
104.05405405405,7.5112174895604,,,
104.34434434434,6.5894430018085,,,
104.63463463463,7.5171754299517,,,
104.92492492492,6.5956710540994,,,
105.21521521522,7.542060073027,,,
105.50550550551,6.5904498339147,,,
105.7957957958,7.5382177538392,,,
106.08608608609,6.6567220431645,,,
106.37637637638,7.5562770733634,,,
106.66666666667,6.6907572952258,,,
106.95695695696,7.5682817951261,,,
107.24724724725,6.1200949668421,,,
107.53753753754,7.591212605021,,,
107.82782782783,6.7601989650606,,,
108.11811811812,7.5908679567196,,,
108.40840840841,6.8167424702921,,,
108.6986986987,7.7061205619443,,,
108.98898898899,6.8847403676923,,,
109.27927927928,7.6043356857591,,,
109.56956956957,7.0185388086587,,,
109.85985985986,7.6166300013374,,,
110.15015015015,7.0553134923666,,,
110.44044044044,7.6041249015096,,,
110.73073073073,7.1419708160961,,,
111.02102102102,7.637912966321,,,
111.31131131131,7.2508647722193,,,
111.6016016016,7.6893813346048,,,
111.89189189189,7.2971292665352,,,
112.18218218218,7.657965486471,,,
112.47247247247,7.4929557047426,,,
112.76276276276,7.7302711675917,,,
113.05305305305,7.5695980435993,,,
113.34334334334,7.7306633756454,,,
113.63363363363,7.6939699302324,,,
113.92392392392,7.8036390503896,,,
114.21421421421,7.8360500196166,,,
114.5045045045,7.8652190424512,,,
114.79479479479,7.9726725570018,,,
115.08508508509,7.9616323135545,,,
115.37537537538,8.1498994721244,,,
115.66566566567,8.0563102173184,,,
115.95595595596,8.3685729433047,,,
116.24624624625,8.2168752597835,,,
116.53653653654,8.5240524197586,,,
116.82682682683,8.3683535151002,,,
117.11711711712,8.7446583422309,,,
117.40740740741,8.5532889683452,,,
117.6976976977,8.9973420355444,,,
117.98798798799,8.7964387277313,,,
118.27827827828,9.3451157507169,,,
118.56856856857,9.1599562480827,,,
118.85885885886,9.7311540714436,,,
119.14914914915,9.5331646973471,,,
119.43943943944,10.197191930122,,,
119.72972972973,10.073551445878,,,
120.02002002002,10.815135562434,,,
120.31031031031,10.794489130005,,,
120.6006006006,11.765207222242,,,
120.89089089089,11.804854002204,,,
121.18118118118,13.072697846802,,,
121.47147147147,13.358569589769,,,
121.76176176176,14.86839136036,,,
122.05205205205,15.781477596615,,,
122.34234234234,18.089430334289,,,
122.63263263263,19.864134324576,,,
122.92292292292,24.829674409922,,,
123.21321321321,37.46545431888,,,
123.5035035035,24.68129177422,,,
123.79379379379,19.01687653439,,,
124.08408408408,15.735476817219,,,
124.37437437437,13.170504334181,,,
124.66466466466,11.50838860815,,,
124.95495495495,10.02524456842,,,
125.24524524525,9.1481004445254,,,
125.53553553554,8.3640199246406,,,
125.82582582583,7.8242592177108,,,
126.11611611612,7.5248797644131,,,
126.40640640641,7.1295729138033,,,
126.6966966967,7.1248472445408,,,
126.98698698699,6.7857459608357,,,
127.27727727728,6.9869497841063,,,
127.56756756757,6.6576373000684,,,
127.85785785786,7.0426984000101,,,
128.14814814815,6.6365988381607,,,
128.43843843844,7.0519899062811,,,
128.72872872873,6.7491273556498,,,
129.01901901902,7.4491024290231,,,
129.30930930931,6.1944771982817,,,
129.5995995996,7.4700030817357,,,
129.88988988989,6.9273312108748,,,
130.18018018018,7.8734763293778,,,
130.47047047047,7.2028928091641,,,
130.76076076076,8.2355270403128,,,
131.05105105105,7.5149643374055,,,
131.34134134134,8.6516670099452,,,
131.63163163163,7.8752420691489,,,
131.92192192192,9.1499477491585,,,
132.21221221221,8.3323317204917,,,
132.5025025025,9.7321303460646,,,
132.79279279279,8.8948529989336,,,
133.08308308308,10.44715025068,,,
133.37337337337,9.6392560714894,,,
133.66366366366,11.32387707321,,,
133.95395395395,10.581105373915,,,
134.24424424424,12.438685892247,,,
134.53453453453,11.8099481191,,,
134.82482482482,13.876560661436,,,
135.11511511512,13.44954504484,,,
135.40540540541,15.82810674017,,,
135.6956956957,15.74450556117,,,
135.98598598599,18.610126863476,,,
136.27627627628,19.201300847057,,,
136.56656656657,23.072829137131,,,
136.85685685686,25.46285901532,,,
137.14714714715,33.412144889524,,,
137.43743743744,48.490463733404,,,
137.72772772773,31.143974568506,,,
138.01801801802,24.526187033794,,,
138.30830830831,22.442478838016,,,
138.5985985986,19.038960538594,,,
138.88888888889,18.372506534183,,,
139.17917917918,15.974294130923,,,
139.46946946947,15.805822309444,,,
139.75975975976,13.952739754695,,,
140.05005005005,14.001878784127,,,
140.34034034034,12.557096140774,,,
140.63063063063,12.647145676522,,,
140.92092092092,11.546429982711,,,
141.21121121121,11.640826518127,,,
141.5015015015,10.804662750064,,,
141.79179179179,10.81714172495,,,
142.08208208208,10.354158875863,,,
142.37237237237,10.132716481805,,,
142.66266266266,9.8848681166402,,,
142.95295295295,9.579102499613,,,
143.24324324324,9.6047091330753,,,
143.53353353353,9.1002770209274,,,
143.82382382382,9.454525088913,,,
144.11411411411,8.6985455792,,,
144.4044044044,9.311442275738,,,
144.69469469469,8.3427423541436,,,
144.98498498498,9.2332821818875,,,
145.27527527528,8.0013377635725,,,
145.56556556557,9.1829846566502,,,
145.85585585586,7.6380208518202,,,
146.14614614615,8.3813118182827,,,
146.43643643644,7.4319116692039,,,
146.72672672673,9.3010184309506,,,
147.01701701702,7.192422735915,,,
147.30730730731,9.3787475974837,,,
147.5975975976,6.8051204115427,,,
147.88788788789,9.4545549376988,,,
148.17817817818,6.5428342699167,,,
148.46846846847,9.5832738092525,,,
148.75875875876,6.3228564497964,,,
149.04904904905,9.6845965016539,,,
149.33933933934,6.1733738737288,,,
149.62962962963,9.8999073381347,,,
149.91991991992,4.7107123926917,,,
150.21021021021,9.888298457892,,,
150.5005005005,5.2225912152492,,,
150.79079079079,10.072439264472,,,
151.08108108108,5.1625395621043,,,
151.37137137137,10.187531557627,,,
151.66166166166,4.8296681691973,,,
151.95195195195,10.27874155338,,,
152.24224224224,4.6244990669069,,,
152.53253253253,10.560714087493,,,
152.82282282282,4.3773004520419,,,
153.11311311311,10.740106765425,,,
153.4034034034,4.2532537693284,,,
153.69369369369,11.049136676835,,,
153.98398398398,4.0763233283106,,,
154.27427427427,13.014811847844,,,
154.56456456456,3.6257784608449,,,
154.85485485485,11.58663019115,,,
155.14514514515,3.4528565252397,,,
155.43543543544,11.768955028069,,,
155.72572572573,3.7672989960911,,,
156.01601601602,12.158333363999,,,
156.30630630631,4.2714192953286,,,
156.5965965966,12.504141234115,,,
156.88688688689,5.1294236325728,,,
157.17717717718,12.987145090207,,,
157.46746746747,6.1611703851515,,,
157.75775775776,13.809224027811,,,
158.04804804805,7.6299954873424,,,
158.33833833834,20.080637379919,,,
158.62862862863,9.7854307570648,,,
158.91891891892,16.402609082956,,,
159.20920920921,12.317049927601,,,
159.4994994995,18.312429262052,,,
159.78978978979,16.902659313087,,,
160.08008008008,24.058764415173,,,
160.37037037037,20.301076496491,,,
160.66066066066,28.556640496764,,,
160.95095095095,34.095829470186,,,
161.24124124124,28.066274236639,,,
161.53153153153,20.729389176658,,,
161.82182182182,18.20252077407,,,
162.11211211211,16.136323643889,,,
162.4024024024,14.517660860939,,,
162.69269269269,13.818339335147,,,
162.98298298298,12.56060888865,,,
163.27327327327,12.008983365356,,,
163.56356356356,11.888020571679,,,
163.85385385385,9.527835322896,,,
164.14414414414,13.409515500699,,,
164.43443443443,10.775783694759,,,
164.72472472472,12.757111449065,,,
165.01501501502,9.6735375922564,,,
165.30530530531,13.111069002547,,,
165.5955955956,9.6644805953222,,,
165.88588588589,13.760376245419,,,
166.17617617618,10.010445422071,,,
166.46646646647,14.419765733304,,,
166.75675675676,10.941049379885,,,
167.04704704705,15.435473226799,,,
167.33733733734,12.558083336702,,,
167.62762762763,16.803730841798,,,
167.91791791792,14.983091182745,,,
168.20820820821,19.886424177937,,,
168.4984984985,20.209653543324,,,
168.78878878879,28.926015364113,,,
169.07907907908,27.929812705338,,,
169.36936936937,16.195829809738,,,
169.65965965966,18.127961720957,,,
169.94994994995,42.90188091884,,,
170.24024024024,21.031789026168,,,
170.53053053053,22.316571861057,,,
170.82082082082,13.390179132351,,,
171.11111111111,16.743497114264,,,
171.4014014014,10.013523182102,,,
171.69169169169,14.023986943193,,,
171.98198198198,7.7953863941751,,,
172.27227227227,11.7145280535,,,
172.56256256256,6.3937115015408,,,
172.85285285285,10.419235153836,,,
173.14314314314,5.5942363291513,,,
173.43343343343,9.3804673350997,,,
173.72372372372,5.2097133985531,,,
174.01401401401,8.7780330442668,,,
174.3043043043,4.5594155856692,,,
174.59459459459,8.058926904794,,,
174.88488488488,4.5740966912355,,,
175.17517517518,7.6090615559395,,,
175.46546546547,4.5192590353917,,,
175.75575575576,7.6612153369182,,,
176.04604604605,4.86435386955,,,
176.33633633634,7.3111350480369,,,
176.62662662663,4.888689167828,,,
176.91691691692,7.1569150938788,,,
177.20720720721,5.0304130905591,,,
177.4974974975,7.0417110197675,,,
177.78778778779,5.2116192079923,,,
178.07807807808,7.0000821129626,,,
178.36836836837,5.5031100972353,,,
178.65865865866,6.9239604325088,,,
178.94894894895,5.877776592404,,,
179.23923923924,7.4038142709874,,,
179.52952952953,8.137958352791,,,
179.81981981982,10.687117315727,,,
180.11011011011,6.0781049054759,,,
180.4004004004,6.9710668086205,,,
180.69069069069,6.399857461094,,,
180.98098098098,7.4134934704833,,,
181.27127127127,7.2540148756761,,,
181.56156156156,9.1633676870225,,,
181.85185185185,17.927793947198,,,
182.14214214214,9.0852828431874,,,
182.43243243243,6.9968840887318,,,
182.72272272272,7.2318234462468,,,
183.01301301301,7.2040775211434,,,
183.3033033033,7.5531915380915,,,
183.59359359359,7.7572972686483,,,
183.88388388388,8.0408986832119,,,
184.17417417417,8.3721810544745,,,
184.46446446446,8.6450933762926,,,
184.75475475475,9.1479479427421,,,
185.04504504505,9.4749334933832,,,
185.33533533534,10.215312789999,,,
185.62562562563,10.494176948347,,,
185.91591591592,11.35007130233,,,
186.20620620621,11.905132056567,,,
186.4964964965,13.08512181858,,,
186.78678678679,13.841113194071,,,
187.07707707708,15.460473894449,,,
187.36736736737,16.675912145959,,,
187.65765765766,19.049326220288,,,
187.94794794795,21.330327221366,,,
188.23823823824,25.686834160742,,,
188.52852852853,32.814562258528,,,
188.81881881882,41.724045459032,,,
189.10910910911,28.043611019316,,,
189.3993993994,23.49863408595,,,
189.68968968969,20.061012563776,,,
189.97997997998,18.272161111156,,,
190.27027027027,16.219391288069,,,
190.56056056056,15.293342704386,,,
190.85085085085,13.777045880171,,,
191.14114114114,13.298692281088,,,
191.43143143143,12.129714978826,,,
191.72172172172,11.895990755304,,,
192.01201201201,10.908824121873,,,
192.3023023023,10.837523680403,,,
192.59259259259,10.049566961768,,,
192.88288288288,9.9308805947901,,,
193.17317317317,9.2931821406598,,,
193.46346346346,9.3650414840363,,,
193.75375375375,8.7579059174728,,,
194.04404404404,8.8646472537318,,,
194.33433433433,8.3556432716713,,,
194.62462462462,8.4727644379771,,,
194.91491491491,8.0209392150327,,,
195.20520520521,8.1802458872497,,,
195.4954954955,7.741346826667,,,
195.78578578579,7.989719599995,,,
196.07607607608,7.5192970871221,,,
196.36636636637,7.8101084295926,,,
196.65665665666,7.3787811535651,,,
196.94694694695,7.6242245112155,,,
197.23723723724,7.0833739037827,,,
197.52752752753,7.5093405948236,,,
197.81781781782,7.157961700888,,,
198.10810810811,7.3980217526144,,,
198.3983983984,7.0994102661094,,,
198.68868868869,7.3564459559982,,,
198.97897897898,7.0642115090586,,,
199.26926926927,7.3466635789663,,,
199.55955955956,7.0223442162456,,,
199.84984984985,7.3961618634692,,,
200.14014014014,7.0016110960651,,,
200.43043043043,7.439773545651,,,
200.72072072072,6.9981381490653,,,
201.01101101101,7.4686246603086,,,
201.3013013013,7.0233603768447,,,
201.59159159159,7.5191463645375,,,
201.88188188188,7.1166875096997,,,
202.17217217217,7.6077813431591,,,
202.46246246246,7.2280265459606,,,
202.75275275275,7.6407268298867,,,
203.04304304304,7.3234060405544,,,
203.33333333333,7.7560414246632,,,
203.62362362362,7.4438836103415,,,
203.91391391391,7.951599103744,,,
204.2042042042,7.5374424547218,,,
204.49449449449,8.1161237191426,,,
204.78478478478,7.6837601169826,,,
205.07507507508,8.3618793102663,,,
205.36536536537,7.9194891530379,,,
205.65565565566,8.0337137245113,,,
205.94594594595,8.0875293055484,,,
206.23623623624,8.9249671959976,,,
206.52652652653,8.7218820027896,,,
206.81681681682,8.7750695946599,,,
207.10710710711,8.7765035116287,,,
207.3973973974,9.0573621467578,,,
207.68768768769,8.912658988689,,,
207.97797797798,9.315223594269,,,
208.26826826827,8.8730519968322,,,
208.55855855856,9.2476870282574,,,
208.84884884885,8.3090324698178,,,
209.13913913914,7.8985530907167,,,
209.42942942943,5.0656903439067,,,
209.71971971972,18.891860747976,,,
210.01001001001,23.700508003246,,,
210.3003003003,17.996472893526,,,
210.59059059059,17.435450649236,,,
210.88088088088,16.578900792401,,,
211.17117117117,17.748646447855,,,
211.46146146146,17.022481648084,,,
211.75175175175,18.691985094255,,,
212.04204204204,18.33307680546,,,
212.33233233233,19.403250598845,,,
212.62262262262,19.936201814903,,,
212.91291291291,22.262023052946,,,
213.2032032032,9.2967611691805,,,
213.49349349349,41.295537058793,,,
213.78378378378,47.648265030328,,,
214.07407407407,39.484068623127,,,
214.36436436436,30.317310382869,,,
214.65465465465,27.049837393254,,,
214.94494494494,24.203539325658,,,
215.23523523524,21.442333093869,,,
215.52552552553,19.805445328659,,,
215.81581581582,18.024013992265,,,
216.10610610611,15.875014617757,,,
216.3963963964,15.768063900011,,,
216.68668668669,12.113506410587,,,
216.97697697698,14.243267698247,,,
217.26726726727,8.1200056661054,,,
217.55755755756,14.261291872474,,,
217.84784784785,0.48887049167071,,,
218.13813813814,7.1105386157621,,,
218.42842842843,7.2748126119138,,,
218.71871871872,0.5077043527808,,,
219.00900900901,4.8149739325791,,,
219.2992992993,3.8644711502892,,,
219.58958958959,7.9367841057149,,,
219.87987987988,9.8600110044402,,,
220.17017017017,13.14970312736,,,
220.46046046046,16.451814303973,,,
220.75075075075,19.96815783616,,,
221.04104104104,25.97716376077,,,
221.33133133133,35.801755484243,,,
221.62162162162,36.172291449896,,,
221.91191191191,26.449987817136,,,
222.2022022022,23.769137074095,,,
222.49249249249,20.216199061351,,,
222.78278278278,19.549279896181,,,
223.07307307307,17.26822357436,,,
223.36336336336,17.056627866299,,,
223.65365365365,15.340824380702,,,
223.94394394394,15.427099455178,,,
224.23423423423,13.601334663114,,,
224.52452452452,14.214752537765,,,
224.81481481481,12.528913268022,,,
225.10510510511,13.525917943811,,,
225.3953953954,11.544390312061,,,
225.68568568569,12.661130569293,,,
225.97597597598,10.767473404813,,,
226.26626626627,11.899037207587,,,
226.55655655656,9.8737516680578,,,
226.84684684685,11.168966759087,,,
227.13713713714,10.046226705925,,,
227.42742742743,10.429645946023,,,
227.71771771772,9.8307739872311,,,
228.00800800801,9.7857098988355,,,
228.2982982983,9.4531492634135,,,
228.58858858859,9.4015902638095,,,
228.87887887888,9.1679303957288,,,
229.16916916917,9.1593219010409,,,
229.45945945946,8.8909828776309,,,
229.74974974975,8.9778156555285,,,
230.04004004004,8.7020159760655,,,
230.33033033033,8.6778261851177,,,
230.62062062062,10.00139938613,,,
230.91091091091,8.1495469312486,,,
231.2012012012,9.0865709604059,,,
231.49149149149,7.8059524176803,,,
231.78178178178,9.5880441634124,,,
232.07207207207,7.7677274424041,,,
232.36236236236,10.226200508969,,,
232.65265265265,7.7390955141993,,,
232.94294294294,10.888818936409,,,
233.23323323323,8.2814227791756,,,
233.52352352352,11.712782138588,,,
233.81381381381,8.9245523992725,,,
234.1041041041,12.786889212312,,,
234.39439439439,9.5942318810502,,,
234.68468468468,13.372766726323,,,
234.97497497497,4.3753113669668,,,
235.26526526527,30.633213467044,,,
235.55555555556,24.29177522197,,,
235.84584584585,27.674687479748,,,
